Season,Team,win_percentage,Date,G#,Week,Game time,Rk,Spread...4,Over/Under...5,Temperature,Day,Location,Opp,Result,Spread...13,vs. Line,Over/Under...15,OU Result,after_bye
2024,PHI,0.833,2024-11-03,8,9,afternoon,120,-7.5,45.5,57,Sun,home,JAX,W 28-23,-7.5,did not cover,45.5,over,0
2024,PHI,0.833,2024-11-24,11,12,night,41,-3,49,57,Sun,away,LAR,W 37-20,-3,covered,49,over,0
2024,PHI,0.833,2024-11-14,10,11,night,71,-3.5,48.5,46,Thu,home,WAS,W 26-18,-3.5,covered,48.5,under,0
2024,PHI,0.833,2024-09-16,2,2,night,302,-5.5,45.5,71,Mon,home,ATL,L 21-22,-5.5,did not cover,45.5,under,0
2024,PHI,0.833,2024-09-06,1,1,night,362,-2,49.5,63,Fri,home,GNB,W 34-29,-2,covered,49.5,over,0
2022,KAN,0.824,2023-01-01,16,17,early,41,-12.5,45,47,Sun,home,DEN,W 27-24,-12.5,did not cover,45,over,0
2022,KAN,0.824,2022-12-24,15,16,early,77,-10,49.5,12,Sat,home,SEA,W 24-10,-10,covered,49.5,under,0
2022,KAN,0.824,2022-12-18,14,15,early,109,-14.5,48.5,50,Sun,away,HOU,W 30-24 (OT),-14.5,did not cover,48.5,over,0
2022,KAN,0.824,2022-11-13,9,10,early,235,-9,51,33,Sun,home,JAX,W 27-17,-9,covered,51,under,0
2022,KAN,0.824,2022-09-25,3,3,early,419,-5.5,51,65,Sun,away,IND,L 17-20,-5.5,did not cover,51,under,0
2022,KAN,0.824,2023-01-07,17,18,afternoon,27,-9,52.5,55,Sat,away,LVR,W 31-13,-9,covered,52.5,under,0
2022,KAN,0.824,2022-12-11,13,14,afternoon,135,-8.5,44,55,Sun,away,DEN,W 34-28,-8.5,did not cover,44,over,0
2022,KAN,0.824,2022-12-04,12,13,afternoon,145,-2.5,53,57,Sun,away,CIN,L 24-27,-2.5,did not cover,53,under,0
